time_bin,time,temperature,dewpoint,humidity,precipitation,windspeed,winddirection,pressure
2020-02-10 22:20:00,,44.06,5.6,93.0,0.03543307086614174,23.200000000000003,240.0,1020.15
2020-02-10 22:35:00,,44.06,5.6,93.0,0.027559055118110236,22.75,240.0,1020.275
2020-02-10 22:50:00,2020-02-10 23:00:00,44.06,5.6,93.0,0.01968503937007874,22.3,240.0,1020.4
2020-02-10 23:05:00,,43.790000000000006,5.625,94.0,0.022637795275590553,21.325,237.5,1020.5
2020-02-10 23:20:00,,43.52,5.65,95.0,0.025590551181102365,20.35,235.0,1020.5999999999999
2020-02-10 23:35:00,,43.25,5.675,96.0,0.028543307086614178,19.375,232.5,1020.6999999999999
2020-02-10 23:50:00,2020-02-11 00:00:00,42.980000000000004,5.7,97.0,0.03149606299212599,18.4,230.0,1020.8
2020-02-11 00:05:00,,43.25,5.675,96.0,0.026574803149606304,17.95,230.0,1020.8
2020-02-11 00:20:00,,43.52,5.65,95.0,0.021653543307086617,17.5,230.0,1020.8
2020-02-11 00:35:00,,43.790000000000006,5.625,94.0,0.01673228346456693,17.05,230.0,1020.8
2020-02-11 00:50:00,2020-02-11 01:00:00,44.06,5.6,93.0,0.011811023622047244,16.6,230.0,1020.8
2020-02-11 01:05:00,,44.06,5.6,93.0,0.018700787401574805,15.700000000000001,227.5,1020.8499999999999
2020-02-11 01:20:00,,44.06,5.6,93.0,0.025590551181102362,14.8,225.0,1020.9
2020-02-11 01:35:00,,44.06,5.6,93.0,0.03248031496062992,13.9,222.5,1020.95
2020-02-11 01:50:00,2020-02-11 02:00:00,44.06,5.6,93.0,0.03937007874015748,13.0,220.0,1021.0
2020-02-11 02:05:00,,44.06,5.725,93.75,0.03937007874015748,12.1,220.0,1021.025
2020-02-11 02:20:00,,44.06,5.85,94.5,0.03937007874015748,11.2,220.0,1021.05
2020-02-11 02:35:00,,44.06,5.975,95.25,0.03937007874015748,10.3,220.0,1021.075
2020-02-11 02:50:00,2020-02-11 03:00:00,44.06,6.1,96.0,0.03937007874015748,9.4,220.0,1021.1
2020-02-11 03:05:00,,43.790000000000006,6.0,96.25,0.0344488188976378,7.050000000000001,197.5,1020.975
2020-02-11 03:20:00,,43.52,5.9,96.5,0.02952755905511811,4.7,175.0,1020.85
2020-02-11 03:35:00,,43.25,5.8,96.75,0.024606299212598423,2.3499999999999996,152.5,1020.725
2020-02-11 03:50:00,2020-02-11 04:00:00,42.980000000000004,5.7,97.0,0.01968503937007874,0.0,130.0,1020.6
2020-02-11 04:05:00,,42.980000000000004,5.8,97.75,0.022637795275590553,1.9,130.0,1020.325
2020-02-11 04:20:00,,42.980000000000004,5.9,98.5,0.025590551181102365,3.8,130.0,1020.05
2020-02-11 04:35:00,,42.980000000000004,6.0,99.25,0.028543307086614178,5.699999999999999,130.0,1019.775
2020-02-11 04:50:00,2020-02-11 05:00:00,42.980000000000004,6.1,100.0,0.03149606299212599,7.6,130.0,1019.5
2020-02-11 05:05:00,,42.980000000000004,6.1,100.0,0.026574803149606304,8.95,140.0,1019.425
2020-02-11 05:20:00,,42.980000000000004,6.1,100.0,0.021653543307086617,10.3,150.0,1019.35
2020-02-11 05:35:00,,42.980000000000004,6.1,100.0,0.01673228346456693,11.65,160.0,1019.2750000000001
2020-02-11 05:50:00,2020-02-11 06:00:00,42.980000000000004,6.1,100.0,0.011811023622047244,13.0,170.0,1019.2
2020-02-11 06:05:00,,43.25,6.1,99.0,0.011811023622047244,11.65,175.0,1019.1750000000001
2020-02-11 06:20:00,,43.52,6.1,98.0,0.011811023622047244,10.3,180.0,1019.1500000000001
2020-02-11 06:35:00,,43.790000000000006,6.1,97.0,0.011811023622047244,8.95,185.0,1019.125
2020-02-11 06:50:00,2020-02-11 07:00:00,44.06,6.1,96.0,0.011811023622047244,7.6,190.0,1019.1
2020-02-11 07:05:00,,44.06,6.1,96.0,0.011811023622047244,7.05,167.5,1018.775
2020-02-11 07:20:00,,44.06,6.1,96.0,0.011811023622047244,6.5,145.0,1018.45
2020-02-11 07:35:00,,44.06,6.1,96.0,0.011811023622047244,5.95,122.5,1018.125
2020-02-11 07:50:00,2020-02-11 08:00:00,44.06,6.1,96.0,0.011811023622047244,5.4,100.0,1017.8
2020-02-11 08:05:00,,44.06,6.1,96.0,0.018700787401574805,5.4,107.5,1017.625
2020-02-11 08:20:00,,44.06,6.1,96.0,0.025590551181102362,5.4,115.0,1017.45
2020-02-11 08:35:00,,44.06,6.1,96.0,0.03248031496062992,5.4,122.5,1017.275
2020-02-11 08:50:00,2020-02-11 09:00:00,44.06,6.1,96.0,0.03937007874015748,5.4,130.0,1017.1
2020-02-11 09:05:00,,44.06,6.1,96.0,0.03937007874015748,5.4,115.0,1016.975
2020-02-11 09:20:00,,44.06,6.1,96.0,0.03937007874015748,5.4,100.0,1016.85
2020-02-11 09:35:00,,44.06,6.1,96.0,0.03937007874015748,5.4,85.0,1016.725
2020-02-11 09:50:00,2020-02-11 10:00:00,44.06,6.1,96.0,0.03937007874015748,5.4,70.0,1016.6
2020-02-11 10:05:00,,44.06,6.25,97.0,0.05216535433070866,6.4,55.0,1016.525
2020-02-11 10:20:00,,44.06,6.4,98.0,0.06496062992125984,7.4,40.0,1016.45
2020-02-11 10:35:00,,44.06,6.55,99.0,0.07775590551181102,8.4,25.0,1016.375
2020-02-11 10:50:00,2020-02-11 11:00:00,44.06,6.7,100.0,0.0905511811023622,9.4,10.0,1016.3
2020-02-11 11:05:00,,44.06,6.7,100.0,0.07775590551181102,7.050000000000001,20.0,1016.2249999999999
2020-02-11 11:20:00,,44.06,6.7,100.0,0.06496062992125984,4.7,30.0,1016.15
2020-02-11 11:35:00,,44.06,6.7,100.0,0.05216535433070866,2.3499999999999996,40.0,1016.075
2020-02-11 11:50:00,2020-02-11 12:00:00,44.06,6.7,100.0,0.03937007874015748,0.0,50.0,1016.0
2020-02-11 12:05:00,,44.285000000000004,6.725,99.25,0.049212598425196846,2.35,50.0,1015.825
2020-02-11 12:20:00,,44.510000000000005,6.75,98.5,0.05905511811023622,4.7,50.0,1015.65
2020-02-11 12:35:00,,44.735,6.775,97.75,0.0688976377952756,7.050000000000001,50.0,1015.4749999999999
2020-02-11 12:50:00,2020-02-11 13:00:00,44.96,6.8,97.0,0.07874015748031496,9.4,50.0,1015.3
2020-02-11 13:05:00,,45.230000000000004,6.9,96.75,0.0639763779527559,8.95,42.5,1015.1999999999999
2020-02-11 13:20:00,,45.5,7.0,96.5,0.049212598425196846,8.5,35.0,1015.0999999999999
2020-02-11 13:35:00,,45.769999999999996,7.1,96.25,0.0344488188976378,8.05,27.5,1015.0
2020-02-11 13:50:00,2020-02-11 14:00:00,46.04,7.2,96.0,0.01968503937007874,7.6,20.0,1014.9
2020-02-11 14:05:00,,46.04,7.2,96.0,0.017716535433070866,8.05,17.5,1014.675
2020-02-11 14:20:00,,46.04,7.2,96.0,0.015748031496062992,8.5,15.0,1014.45
2020-02-11 14:35:00,,46.04,7.2,96.0,0.013779527559055118,8.95,12.5,1014.225
2020-02-11 14:50:00,2020-02-11 15:00:00,46.04,7.2,96.0,0.011811023622047244,9.4,10.0,1014.0
2020-02-11 15:05:00,,46.04,7.2,96.0,0.011811023622047244,9.4,92.5,1013.925
2020-02-11 15:20:00,,46.04,7.2,96.0,0.011811023622047244,9.4,175.0,1013.85
2020-02-11 15:35:00,,46.04,7.2,96.0,0.011811023622047244,9.4,257.5,1013.7750000000001
2020-02-11 15:50:00,2020-02-11 16:00:00,46.04,7.2,96.0,0.011811023622047244,9.4,340.0,1013.7
2020-02-11 16:05:00,,46.265,7.2,95.25,0.031496062992125984,8.95,342.5,1013.375
2020-02-11 16:20:00,,46.489999999999995,7.2,94.5,0.051181102362204724,8.5,345.0,1013.05
2020-02-11 16:35:00,,46.714999999999996,7.2,93.75,0.07086614173228346,8.05,347.5,1012.725
2020-02-11 16:50:00,2020-02-11 17:00:00,46.94,7.2,93.0,0.0905511811023622,7.6,350.0,1012.4
2020-02-11 17:05:00,,46.94,7.2,93.0,0.07775590551181102,8.05,347.5,1012.05
2020-02-11 17:20:00,,46.94,7.2,93.0,0.06496062992125984,8.5,345.0,1011.7
2020-02-11 17:35:00,,46.94,7.2,93.0,0.05216535433070866,8.95,342.5,1011.35
2020-02-11 17:50:00,2020-02-11 18:00:00,46.94,7.2,93.0,0.03937007874015748,9.4,340.0,1011.0
2020-02-11 18:05:00,,46.714999999999996,7.075,93.0,0.03248031496062992,10.75,340.0,1010.925
2020-02-11 18:20:00,,46.489999999999995,6.95,93.0,0.025590551181102362,12.100000000000001,340.0,1010.85
2020-02-11 18:35:00,,46.265,6.825,93.0,0.018700787401574805,13.450000000000001,340.0,1010.7750000000001
2020-02-11 18:50:00,2020-02-11 19:00:00,46.04,6.7,93.0,0.011811023622047244,14.8,340.0,1010.7
2020-02-11 19:05:00,,46.04,6.55,92.0,0.00984251968503937,14.8,342.5,1010.475
2020-02-11 19:20:00,,46.04,6.4,91.0,0.007874015748031496,14.8,345.0,1010.25
2020-02-11 19:35:00,,46.04,6.25,90.0,0.005905511811023622,14.8,347.5,1010.025
2020-02-11 19:50:00,2020-02-11 20:00:00,46.04,6.1,89.0,0.003937007874015749,14.8,350.0,1009.8
2020-02-11 20:05:00,,46.265,6.2749999999999995,89.25,0.002952755905511812,14.350000000000001,345.0,1009.675
2020-02-11 20:20:00,,46.489999999999995,6.449999999999999,89.5,0.0019685039370078744,13.9,340.0,1009.55
2020-02-11 20:35:00,,46.714999999999996,6.625,89.75,0.000984251968503937,13.45,335.0,1009.425
2020-02-11 20:50:00,2020-02-11 21:00:00,46.94,6.8,90.0,0.0,13.0,330.0,1009.3
2020-02-11 21:05:00,,47.209999999999994,6.775,89.0,0.0,13.45,327.5,1009.2249999999999
2020-02-11 21:20:00,,47.48,6.75,88.0,0.0,13.9,325.0,1009.15
2020-02-11 21:35:00,,47.75,6.725,87.0,0.0,14.350000000000001,322.5,1009.075
2020-02-11 21:50:00,2020-02-11 22:00:00,48.019999999999996,6.7,86.0,0.0,14.8,320.0,1009.0
2020-02-11 22:05:00,,48.019999999999996,6.575,85.25,0.0,16.225,322.5,1009.175
2020-02-11 22:20:00,,48.019999999999996,6.45,84.5,0.0,17.65,325.0,1009.35
2020-02-11 22:35:00,,48.019999999999996,6.325,83.75,0.0,19.075,327.5,1009.5250000000001
2020-02-11 22:50:00,2020-02-11 23:00:00,48.019999999999996,6.2,83.0,0.0,20.5,330.0,1009.7
2020-02-11 23:05:00,,48.019999999999996,6.2,83.0,0.0,19.075,322.5,1009.825
2020-02-11 23:20:00,,48.019999999999996,6.2,83.0,0.0,17.65,315.0,1009.95
2020-02-11 23:35:00,,48.019999999999996,6.2,83.0,0.0,16.225,307.5,1010.075
2020-02-11 23:50:00,2020-02-12 00:00:00,48.019999999999996,6.2,83.0,0.0,14.8,300.0,1010.2
2020-02-12 00:05:00,,48.245,6.175,82.25,0.0,15.25,295.0,1010.375
2020-02-12 00:20:00,,48.47,6.15,81.5,0.0,15.700000000000001,290.0,1010.55
2020-02-12 00:35:00,,48.695,6.125,80.75,0.0,16.150000000000002,285.0,1010.725
2020-02-12 00:50:00,2020-02-12 01:00:00,48.92,6.1,80.0,0.0,16.6,280.0,1010.9
2020-02-12 01:05:00,,48.695,5.85,79.25,0.0009842519685039372,18.925,290.0,1010.9
2020-02-12 01:20:00,,48.47,5.6,78.5,0.0019685039370078744,21.25,300.0,1010.9
2020-02-12 01:35:00,,48.245,5.35,77.75,0.002952755905511812,23.575,310.0,1010.9
2020-02-12 01:50:00,2020-02-12 02:00:00,48.019999999999996,5.1,77.0,0.003937007874015749,25.9,320.0,1010.9
2020-02-12 02:05:00,,47.75,4.5,74.75,0.002952755905511812,27.799999999999997,317.5,1011.15
2020-02-12 02:20:00,,47.48,3.9,72.5,0.0019685039370078744,29.7,315.0,1011.4
2020-02-12 02:35:00,,47.209999999999994,3.3,70.25,0.000984251968503937,31.6,312.5,1011.65
2020-02-12 02:50:00,2020-02-12 03:00:00,46.94,2.7,68.0,0.0,33.5,310.0,1011.9
2020-02-12 03:05:00,,46.445,2.45,68.0,0.0,30.7,307.5,1012.05
2020-02-12 03:20:00,,45.95,2.2,68.0,0.0,27.9,305.0,1012.2
2020-02-12 03:35:00,,45.455,1.95,68.0,0.0,25.1,302.5,1012.35
2020-02-12 03:50:00,2020-02-12 04:00:00,44.96,1.7,68.0,0.0,22.3,300.0,1012.5
2020-02-12 04:05:00,,44.735,1.25,66.5,0.0,24.1,302.5,1012.7
2020-02-12 04:20:00,,44.510000000000005,0.7999999999999999,65.0,0.0,25.9,305.0,1012.9
2020-02-12 04:35:00,,44.285000000000004,0.34999999999999987,63.5,0.0,27.7,307.5,1013.0999999999999
2020-02-12 04:50:00,2020-02-12 05:00:00,44.06,-0.1,62.0,0.0,29.5,310.0,1013.3
2020-02-12 05:05:00,,44.06,-0.75,59.25,0.0,29.05,307.5,1013.55
2020-02-12 05:20:00,,44.06,-1.4000000000000001,56.5,0.0,28.6,305.0,1013.8
2020-02-12 05:35:00,,44.06,-2.0500000000000003,53.75,0.0,28.15,302.5,1014.05
2020-02-12 05:50:00,2020-02-12 06:00:00,44.06,-2.7,51.0,0.0,27.7,300.0,1014.3
2020-02-12 06:05:00,,43.790000000000006,-2.975,50.5,0.0,30.95,302.5,1014.5999999999999
2020-02-12 06:20:00,,43.52,-3.25,50.0,0.0,34.2,305.0,1014.9
2020-02-12 06:35:00,,43.25,-3.525,49.5,0.0,37.45,307.5,1015.2
2020-02-12 06:50:00,2020-02-12 07:00:00,42.980000000000004,-3.8,49.0,0.0,40.7,310.0,1015.5
2020-02-12 07:05:00,,42.485,-4.275,48.25,0.0,41.150000000000006,310.0,1015.725
2020-02-12 07:20:00,,41.99,-4.75,47.5,0.0,41.6,310.0,1015.95
2020-02-12 07:35:00,,41.495000000000005,-5.225,46.75,0.0,42.05,310.0,1016.175
2020-02-12 07:50:00,2020-02-12 08:00:00,41.0,-5.7,46.0,0.0,42.5,310.0,1016.4
2020-02-12 08:05:00,,41.0,-5.925,45.25,0.0,42.05,310.0,1016.7
2020-02-12 08:20:00,,41.0,-6.15,44.5,0.0,41.6,310.0,1017.0
2020-02-12 08:35:00,,41.0,-6.375,43.75,0.0,41.150000000000006,310.0,1017.3
2020-02-12 08:50:00,2020-02-12 09:00:00,41.0,-6.6,43.0,0.0,40.7,310.0,1017.6
2020-02-12 09:05:00,,40.730000000000004,-6.725,43.0,0.0,37.900000000000006,307.5,1017.875
2020-02-12 09:20:00,,40.46,-6.85,43.0,0.0,35.1,305.0,1018.1500000000001
2020-02-12 09:35:00,,40.19,-6.975,43.0,0.0,32.3,302.5,1018.4250000000001
2020-02-12 09:50:00,2020-02-12 10:00:00,39.92,-7.1,43.0,0.0,29.5,300.0,1018.7
2020-02-12 10:05:00,,39.695,-7.0,43.75,0.0,30.05,305.0,1018.975
2020-02-12 10:20:00,,39.47,-6.9,44.5,0.0,30.6,310.0,1019.25
2020-02-12 10:35:00,,39.245,-6.8,45.25,0.0,31.15,315.0,1019.525
2020-02-12 10:50:00,2020-02-12 11:00:00,39.019999999999996,-6.7,46.0,0.0,31.7,320.0,1019.8
2020-02-12 11:05:00,,38.75,-6.55,47.0,0.0,28.375,325.0,1020.0999999999999
2020-02-12 11:20:00,,38.48,-6.4,48.0,0.0,25.049999999999997,330.0,1020.4
2020-02-12 11:35:00,,38.209999999999994,-6.25,49.0,0.0,21.724999999999998,335.0,1020.7
2020-02-12 11:50:00,2020-02-12 12:00:00,37.94,-6.1,50.0,0.0,18.4,340.0,1021.0
2020-02-12 12:05:00,,38.209999999999994,-6.25,49.0,0.0,20.724999999999998,337.5,1021.175
2020-02-12 12:20:00,,38.48,-6.4,48.0,0.0,23.049999999999997,335.0,1021.35
2020-02-12 12:35:00,,38.75,-6.55,47.0,0.0,25.375,332.5,1021.5250000000001
2020-02-12 12:50:00,2020-02-12 13:00:00,39.019999999999996,-6.7,46.0,0.0,27.7,330.0,1021.7
2020-02-12 13:05:00,,39.515,-6.525,45.75,0.0,27.25,325.0,1022.0500000000001
2020-02-12 13:20:00,,40.01,-6.35,45.5,0.0,26.799999999999997,320.0,1022.4000000000001
2020-02-12 13:35:00,,40.504999999999995,-6.175,45.25,0.0,26.349999999999998,315.0,1022.75
2020-02-12 13:50:00,2020-02-12 14:00:00,41.0,-6.0,45.0,0.0,25.9,310.0,1023.1
2020-02-12 14:05:00,,41.269999999999996,-6.0,44.5,0.0,24.025,315.0,1023.025
2020-02-12 14:20:00,,41.54,-6.0,44.0,0.0,22.15,320.0,1022.95
2020-02-12 14:35:00,,41.81,-6.0,43.5,0.0,20.275,325.0,1022.875
2020-02-12 14:50:00,2020-02-12 15:00:00,42.08,-6.0,43.0,0.0,18.4,330.0,1022.8
2020-02-12 15:05:00,,42.305,-6.2,42.0,0.0,16.599999999999998,325.0,1023.0
2020-02-12 15:20:00,,42.53,-6.4,41.0,0.0,14.799999999999999,320.0,1023.2
2020-02-12 15:35:00,,42.755,-6.6,40.0,0.0,13.0,315.0,1023.4
2020-02-12 15:50:00,2020-02-12 16:00:00,42.980000000000004,-6.8,39.0,0.0,11.2,310.0,1023.6
2020-02-12 16:05:00,,43.25,-6.6,39.25,0.0,12.55,290.0,1023.575
2020-02-12 16:20:00,,43.52,-6.4,39.5,0.0,13.9,270.0,1023.55
2020-02-12 16:35:00,,43.790000000000006,-6.2,39.75,0.0,15.25,250.0,1023.525
2020-02-12 16:50:00,2020-02-12 17:00:00,44.06,-6.0,40.0,0.0,16.6,230.0,1023.5
2020-02-12 17:05:00,,44.06,-5.9,40.25,0.0,15.700000000000001,227.5,1023.35
2020-02-12 17:20:00,,44.06,-5.8,40.5,0.0,14.8,225.0,1023.2
2020-02-12 17:35:00,,44.06,-5.699999999999999,40.75,0.0,13.9,222.5,1023.05
2020-02-12 17:50:00,2020-02-12 18:00:00,44.06,-5.6,41.0,0.0,13.0,220.0,1022.9
2020-02-12 18:05:00,,44.285000000000004,-5.574999999999999,40.75,0.0,14.35,222.5,1022.775
2020-02-12 18:20:00,,44.510000000000005,-5.55,40.5,0.0,15.7,225.0,1022.65
2020-02-12 18:35:00,,44.735,-5.525,40.25,0.0,17.049999999999997,227.5,1022.525
2020-02-12 18:50:00,2020-02-12 19:00:00,44.96,-5.5,40.0,0.0,18.4,230.0,1022.4
2020-02-12 19:05:00,,44.24,-5.125,42.5,0.0,17.5,220.0,1022.325
2020-02-12 19:20:00,,43.519999999999996,-4.75,45.0,0.0,16.6,210.0,1022.25
2020-02-12 19:35:00,,42.8,-4.375,47.5,0.0,15.7,200.0,1022.175
2020-02-12 19:50:00,2020-02-12 20:00:00,42.08,-4.0,50.0,0.0,14.8,190.0,1022.1
2020-02-12 20:05:00,,42.08,-3.8,50.75,0.0,15.25,185.0,1022.15
2020-02-12 20:20:00,,42.08,-3.6,51.5,0.0,15.700000000000001,180.0,1022.2
2020-02-12 20:35:00,,42.08,-3.4000000000000004,52.25,0.0,16.150000000000002,175.0,1022.25
2020-02-12 20:50:00,2020-02-12 21:00:00,42.08,-3.2,53.0,0.0,16.6,170.0,1022.3
2020-02-12 21:05:00,,41.81,-3.1,54.0,0.0,16.150000000000002,172.5,1022.4499999999999
2020-02-12 21:20:00,,41.54,-3.0,55.0,0.0,15.700000000000001,175.0,1022.5999999999999
2020-02-12 21:35:00,,41.269999999999996,-2.9,56.0,0.0,15.25,177.5,1022.75
2020-02-12 21:50:00,2020-02-12 22:00:00,41.0,-2.8,57.0,0.0,14.8,180.0,1022.9
2020-02-12 22:05:00,,41.0,-2.3499999999999996,59.0,0.0,15.7,180.0,1022.55
2020-02-12 22:20:00,,41.0,-1.9,61.0,0.0,16.6,180.0,1022.2
2020-02-12 22:35:00,,41.0,-1.45,63.0,0.0,17.5,180.0,1021.85
2020-02-12 22:50:00,2020-02-12 23:00:00,41.0,-1.0,65.0,0.0,18.4,180.0,1021.5
2020-02-12 23:05:00,,41.269999999999996,-1.025,64.25,0.0,19.375,182.5,1021.525
2020-02-12 23:20:00,,41.54,-1.05,63.5,0.0,20.35,185.0,1021.55
2020-02-12 23:35:00,,41.81,-1.0750000000000002,62.75,0.0,21.325,187.5,1021.575
2020-02-12 23:50:00,2020-02-13 00:00:00,42.08,-1.1,62.0,0.0,22.3,190.0,1021.6
2020-02-13 00:05:00,,42.08,-0.8250000000000001,63.25,0.0,22.3,190.0,1021.5
2020-02-13 00:20:00,,42.08,-0.55,64.5,0.0,22.3,190.0,1021.4000000000001
2020-02-13 00:35:00,,42.08,-0.275,65.75,0.0,22.3,190.0,1021.3000000000001
2020-02-13 00:50:00,2020-02-13 01:00:00,42.08,0.0,67.0,0.0,22.3,190.0,1021.2
2020-02-13 01:05:00,,41.81,0.15,68.5,0.0019685039370078744,23.2,190.0,1020.875
2020-02-13 01:20:00,,41.54,0.3,70.0,0.003937007874015749,24.1,190.0,1020.55
2020-02-13 01:35:00,,41.269999999999996,0.44999999999999996,71.5,0.005905511811023624,25.0,190.0,1020.225
2020-02-13 01:50:00,2020-02-13 02:00:00,41.0,0.6,73.0,0.007874015748031498,25.9,190.0,1019.9
2020-02-13 02:05:00,,40.730000000000004,0.9,75.5,0.011811023622047246,24.549999999999997,190.0,1019.65
2020-02-13 02:20:00,,40.46,1.2000000000000002,78.0,0.015748031496062992,23.2,190.0,1019.4
2020-02-13 02:35:00,,40.19,1.5,80.5,0.01968503937007874,21.85,190.0,1019.15
2020-02-13 02:50:00,2020-02-13 03:00:00,39.92,1.8,83.0,0.023622047244094488,20.5,190.0,1018.9
2020-02-13 03:05:00,,39.92,1.625,82.0,0.022637795275590553,23.75,190.0,1018.525
2020-02-13 03:20:00,,39.92,1.4500000000000002,81.0,0.021653543307086614,27.0,190.0,1018.15
2020-02-13 03:35:00,,39.92,1.2750000000000001,80.0,0.020669291338582675,30.25,190.0,1017.775
2020-02-13 03:50:00,2020-02-13 04:00:00,39.92,1.1,79.0,0.01968503937007874,33.5,190.0,1017.4
2020-02-13 04:05:00,,39.425,1.25,81.5,0.03937007874015748,27.925,202.5,1017.125
2020-02-13 04:20:00,,38.93,1.4,84.0,0.05905511811023622,22.35,215.0,1016.8499999999999
2020-02-13 04:35:00,,38.435,1.55,86.5,0.07874015748031496,16.775,227.5,1016.5749999999999
2020-02-13 04:50:00,2020-02-13 05:00:00,37.94,1.7,89.0,0.0984251968503937,11.2,240.0,1016.3
2020-02-13 05:05:00,,37.714999999999996,1.575,89.0,0.07578740157480315,8.399999999999999,219.75,1015.675
2020-02-13 05:20:00,,37.489999999999995,1.45,89.0,0.0531496062992126,5.6,199.5,1015.05
2020-02-13 05:35:00,,37.265,1.325,89.0,0.03051181102362205,2.8000000000000007,179.25,1014.425
2020-02-13 05:50:00,2020-02-13 06:00:00,37.04,1.2,89.0,0.007874015748031498,0.0,159.0,1013.8
2020-02-13 06:05:00,,37.04,1.3,89.75,0.013779527559055121,0.0,144.25,1013.275
2020-02-13 06:20:00,,37.04,1.4,90.5,0.019685039370078747,0.0,129.5,1012.75
2020-02-13 06:35:00,,37.04,1.5,91.25,0.025590551181102365,0.0,114.75,1012.225
2020-02-13 06:50:00,2020-02-13 07:00:00,37.04,1.6,92.0,0.03149606299212599,0.0,100.0,1011.7
2020-02-13 07:05:00,,37.04,1.75,93.0,0.03838582677165355,1.9,100.0,1011.0500000000001
2020-02-13 07:20:00,,37.04,1.9000000000000001,94.0,0.045275590551181105,3.8,100.0,1010.4000000000001
2020-02-13 07:35:00,,37.04,2.0500000000000003,95.0,0.052165354330708666,5.699999999999999,100.0,1009.75
2020-02-13 07:50:00,2020-02-13 08:00:00,37.04,2.2,96.0,0.05905511811023623,7.6,100.0,1009.1
2020-02-13 08:05:00,,37.265,2.375,96.25,0.057086614173228356,9.4,157.5,1009.075
2020-02-13 08:20:00,,37.489999999999995,2.55,96.5,0.05511811023622048,11.2,215.0,1009.05
2020-02-13 08:35:00,,37.714999999999996,2.725,96.75,0.0531496062992126,13.0,272.5,1009.025
2020-02-13 08:50:00,2020-02-13 09:00:00,37.94,2.9,97.0,0.05118110236220473,14.8,330.0,1009.0
2020-02-13 09:05:00,,37.94,2.7,95.75,0.043307086614173235,14.350000000000001,335.0,1008.725
2020-02-13 09:20:00,,37.94,2.5,94.5,0.03543307086614174,13.9,340.0,1008.45
2020-02-13 09:35:00,,37.94,2.3,93.25,0.027559055118110236,13.45,345.0,1008.175
2020-02-13 09:50:00,2020-02-13 10:00:00,37.94,2.1,92.0,0.01968503937007874,13.0,350.0,1007.9
2020-02-13 10:05:00,,37.94,2.1,92.0,0.017716535433070866,12.1,265.0,1007.65
2020-02-13 10:20:00,,37.94,2.1,92.0,0.015748031496062992,11.2,180.0,1007.4
2020-02-13 10:35:00,,37.94,2.1,92.0,0.013779527559055118,10.3,95.0,1007.15
2020-02-13 10:50:00,2020-02-13 11:00:00,37.94,2.1,92.0,0.011811023622047244,9.4,10.0,1006.9
2020-02-13 11:05:00,,37.94,2.3,93.25,0.011811023622047244,8.95,32.5,1006.3
2020-02-13 11:20:00,,37.94,2.5,94.5,0.011811023622047244,8.5,55.0,1005.7
2020-02-13 11:35:00,,37.94,2.7,95.75,0.011811023622047244,8.05,77.5,1005.1
2020-02-13 11:50:00,2020-02-13 12:00:00,37.94,2.9,97.0,0.011811023622047244,7.6,100.0,1004.5
2020-02-13 12:05:00,,38.209999999999994,2.9,96.0,0.011811023622047244,5.699999999999999,162.0,1004.825
2020-02-13 12:20:00,,38.48,2.9,95.0,0.011811023622047244,3.8,224.0,1005.15
2020-02-13 12:35:00,,38.75,2.9,94.0,0.011811023622047244,1.9000000000000004,286.0,1005.4749999999999
2020-02-13 12:50:00,2020-02-13 13:00:00,39.019999999999996,2.9,93.0,0.011811023622047244,0.0,348.0,1005.8
2020-02-13 13:05:00,,39.245,3.025,93.0,0.01968503937007874,0.0,283.5,1005.9
2020-02-13 13:20:00,,39.47,3.15,93.0,0.02755905511811024,0.0,219.0,1006.0
2020-02-13 13:35:00,,39.695,3.275,93.0,0.03543307086614174,0.0,154.5,1006.1
2020-02-13 13:50:00,2020-02-13 14:00:00,39.92,3.4,93.0,0.043307086614173235,0.0,90.0,1006.2
2020-02-13 14:05:00,,39.92,3.4,93.0,0.034448818897637803,1.35,90.0,1005.7750000000001
2020-02-13 14:20:00,,39.92,3.4,93.0,0.025590551181102365,2.7,90.0,1005.35
2020-02-13 14:35:00,,39.92,3.4,93.0,0.01673228346456693,4.050000000000001,90.0,1004.925
2020-02-13 14:50:00,2020-02-13 15:00:00,39.92,3.4,93.0,0.007874015748031498,5.4,90.0,1004.5
2020-02-13 15:05:00,,40.19,3.55,93.0,0.008858267716535435,4.050000000000001,110.0,1004.575
2020-02-13 15:20:00,,40.46,3.7,93.0,0.00984251968503937,2.7,130.0,1004.65
2020-02-13 15:35:00,,40.730000000000004,3.85,93.0,0.010826771653543307,1.3499999999999996,150.0,1004.7249999999999
2020-02-13 15:50:00,2020-02-13 16:00:00,41.0,4.0,93.0,0.011811023622047244,0.0,170.0,1004.8
2020-02-13 16:05:00,,41.0,4.1,93.75,0.011811023622047244,2.8,170.0,1004.425
2020-02-13 16:20:00,,41.0,4.2,94.5,0.011811023622047244,5.6,170.0,1004.05
2020-02-13 16:35:00,,41.0,4.300000000000001,95.25,0.011811023622047244,8.399999999999999,170.0,1003.675
2020-02-13 16:50:00,2020-02-13 17:00:00,41.0,4.4,96.0,0.011811023622047244,11.2,170.0,1003.3
2020-02-13 17:05:00,,41.0,4.4,96.0,0.011811023622047244,10.75,182.5,1003.2249999999999
2020-02-13 17:20:00,,41.0,4.4,96.0,0.011811023622047244,10.3,195.0,1003.15
